PESEL,Date of acceptance to the position,Salary,Education
45031701751,2012-05-07,1540.5,Diploma
33113020722,2012-05-07,1534.656,Bachelor's Degree
46051553159,2012-05-07,1657.702,Professional Certification
61030338040,2012-05-07,1585.872,Certificate Program
88112121059,2012-05-07,1611.07,Postgraduate Diploma
88012726701,2012-05-06,6707.59,Professional Certification
37051515751,2012-05-06,7622.25,Postgraduate Diploma
26090263318,2012-05-06,8413.39,Doctorate (PhD)
96102621157,2012-05-06,7498.28,Vocational Training
73122779754,2012-05-06,8467.63,Master's Degree
84062398444,2012-05-06,6369.57,Diploma
10101425758,2012-05-06,7904.67,Certificate Program
72121237315,2012-05-06,1355.074,Postgraduate Diploma
56042664058,2012-05-06,1496.388,Diploma
79081888957,2012-05-06,1488.258,Professional Certification
46120719851,2012-05-06,1433.25,Postgraduate Diploma
36072673659,2012-05-06,1932.044,Master's Degree
99082505758,2012-05-06,1861.302,Bachelor's Degree
45112071012,2012-05-05,9258.36,Associate Degree
32060580631,2012-05-05,8618.34,Doctorate (PhD)
68102535840,2012-05-05,8249.81,Master's Degree
51062179805,2012-05-05,7549.59,Doctorate (PhD)
72102366751,2012-05-05,7358.07,Professional Certification
69101052747,2012-05-05,9310.31,Master's Degree
100532955,2012-05-05,9032.98,High School Diploma
72120522357,2012-05-05,7268.63,Vocational Training
35091718451,2012-05-05,8593.82,High School Diploma
33052023352,2012-05-05,8224.93,Doctorate (PhD)
99010529722,2012-05-05,1527.726,Vocational Training
56103021639,2012-05-05,1594.972,Master's Degree
48012206124,2012-05-05,1661.72,High School Diploma
54011828119,2012-05-05,1919.732,Bachelor's Degree
77110775452,2012-05-05,1557.324,Doctorate (PhD)
74080354559,2012-05-05,1319.818,Postgraduate Diploma
68102198645,2012-05-04,8156.5,Diploma
51042791551,2012-05-04,8503.26,Associate Degree
77040318930,2012-05-04,9492.81,Associate Degree
33121662851,2012-05-04,7041.41,Master's Degree
66092166851,2012-05-04,7593.53,Diploma
63082247516,2012-05-04,1708.872,Associate Degree
71011452401,2012-05-04,1387.084,Postgraduate Diploma
2072189818,2012-05-04,1783.818,Associate Degree
88053037037,2012-05-03,6965.44,Associate Degree
52070273950,2012-05-03,6184.67,Professional Certification
89071756759,2012-05-03,7850.08,Bachelor's Degree
62996345,2012-05-03,8961.16,Doctorate (PhD)
63041545734,2012-05-03,9364.12,Associate Degree
30041055055,2012-05-03,6799.84,Associate Degree
1061975117,2012-05-03,8142.38,Certificate Program
36072343253,2012-05-03,1695.174,High School Diploma
27032932729,2012-05-03,1886.458,Master's Degree
31042084530,2012-05-03,1454.706,Doctorate (PhD)
44030939657,2012-05-03,1910.074,Master's Degree
84101862718,2012-05-02,7685.14,Associate Degree
86061269550,2012-05-02,8404.95,Certificate Program
77040861322,2012-05-02,8236.15,Certificate Program
7111938002,2012-05-02,6162.73,Diploma
29091894655,2012-05-02,1237.792,Professional Certification
46050137754,2012-05-02,1287.132,Professional Certification
51073091851,2012-05-02,1448.24,High School Diploma
97022203359,2012-05-02,1576.57,Postgraduate Diploma
67010849254,2012-05-01,9408.89,Doctorate (PhD)
4102512603,2012-05-01,9024.04,Bachelor's Degree
79110708618,2012-05-01,7773.83,Doctorate (PhD)
44021753200,2012-05-01,7920.64,Doctorate (PhD)
73032136953,2012-05-01,1417.266,Certificate Program
40031805016,2012-05-01,1683.364,Postgraduate Diploma
73032392739,2012-05-01,1550.068,Professional Certification
41061034230,2012-05-01,1399.992,Master's Degree
74070590123,2012-04-30,6817.51,Vocational Training
43022026054,2012-04-30,8468.08,High School Diploma
4071949251,2012-04-30,7037.83,High School Diploma
87122591250,2012-04-30,6606.44,Certificate Program
34101355008,2012-04-30,8099.32,High School Diploma
43050336909,2012-04-30,8689.15,Bachelor's Degree
72061491411,2012-04-30,7688.89,Doctorate (PhD)
49050381659,2012-04-30,8454.85,Master's Degree
28010337248,2012-04-30,7714.97,Vocational Training
95112532714,2012-04-30,6924.02,High School Diploma
59050325500,2012-04-30,1652.234,Certificate Program
75070955350,2012-04-30,1629,Bachelor's Degree
91012378250,2012-04-29,8588.26,Master's Degree
41120376853,2012-04-29,9517.14,High School Diploma
81010749659,2012-04-29,8332.84,Postgraduate Diploma
48051324953,2012-04-29,6751.79,Certificate Program
64032133408,2012-04-29,6771.41,Certificate Program
57071963752,2012-04-29,6713.15,Professional Certification
84041073052,2012-04-29,6905.96,Vocational Training
30011081842,2012-04-29,1897.01,Associate Degree
91083097557,2012-04-29,1545.96,Associate Degree
5071009154,2012-04-29,1574.514,Diploma
26030512355,2012-04-28,8194.46,Vocational Training
27100287357,2012-04-28,7808.72,High School Diploma
40100443859,2012-04-28,8163.02,Associate Degree
8031220305,2012-04-28,8256.46,Postgraduate Diploma
32010485658,2012-04-28,7530.36,Associate Degree
3091884737,2012-04-28,9608.4,High School Diploma
49092346142,2012-04-28,9398.51,Doctorate (PhD)
5080607057,2012-04-28,1342.97,Bachelor's Degree
38082938207,2012-04-28,1663.86,Associate Degree
93051565943,2012-04-27,7117.99,Vocational Training
71061494455,2012-04-27,6718.44,Professional Certification
80020718059,2012-04-27,8190.17,Doctorate (PhD)
27052318354,2012-04-27,8777.1,Bachelor's Degree
95050716955,2012-04-27,8496.75,Bachelor's Degree
9092819749,2012-04-27,8494.91,High School Diploma
81121576128,2012-04-27,7602.18,Postgraduate Diploma
74052843609,2012-04-27,7152.86,High School Diploma
37022566807,2012-04-27,8052.78,Bachelor's Degree
63111230810,2012-04-27,6713.77,Associate Degree
48071396552,2012-04-27,8749.97,Master's Degree
73043003336,2012-04-27,1501.816,Postgraduate Diploma
66033071558,2012-04-27,1457.208,Vocational Training
25121652631,2012-04-27,1646.34,Postgraduate Diploma
45081437859,2012-04-27,1351.236,Bachelor's Degree
66102638303,2012-04-27,1520.486,Postgraduate Diploma
5011829037,2012-04-27,1545.162,Vocational Training
25070617750,2012-04-26,8168.71,Doctorate (PhD)
38083056443,2012-04-26,6901.8,Bachelor's Degree
64120945045,2012-04-26,7511.49,High School Diploma
10082058459,2012-04-26,8752.92,High School Diploma
1042018253,2012-04-26,7092.8,Master's Degree
83121954856,2012-04-26,6392.49,Vocational Training
52030923530,2012-04-26,7221.04,Vocational Training
87042594238,2012-04-26,7017.64,Certificate Program
51121415040,2012-04-26,1432.702,Professional Certification
67122308241,2012-04-26,1528.816,Doctorate (PhD)
52080845529,2012-04-26,1632.346,Diploma
39101228604,2012-04-26,1441.892,Vocational Training
61091243954,2012-04-26,1717.122,Doctorate (PhD)
55030580750,2012-04-26,1937.17,Associate Degree
33072185450,2012-04-26,1517.918,Professional Certification
47101457137,2012-04-26,1350.294,Certificate Program
46071273521,2012-04-25,6926.51,Postgraduate Diploma
32010769954,2012-04-25,7339.66,Certificate Program
28041526646,2012-04-25,7436.4,Postgraduate Diploma
36090142856,2012-04-25,7115.54,Doctorate (PhD)
83061440251,2012-04-25,8088.29,Doctorate (PhD)
70061532103,2012-04-25,8492.1,Master's Degree
51101265537,2012-04-25,1460.688,Vocational Training
32092484523,2012-04-25,1503.392,Certificate Program
60121985758,2012-04-25,1474.052,Diploma
6092987959,2012-04-25,1695.048,Postgraduate Diploma
28020227751,2012-04-24,6385.41,Diploma
36090190859,2012-04-24,7621.28,High School Diploma
95112334217,2012-04-24,8191.03,Vocational Training
91102507223,2012-04-24,7394.37,Postgraduate Diploma
61030707444,2012-04-24,7826.03,Diploma
50032101929,2012-04-24,1393.556,High School Diploma
24120726507,2012-04-24,1919.766,High School Diploma
61112033456,2012-04-24,1633.654,Professional Certification
59041795736,2012-04-23,8598.57,High School Diploma
96122329316,2012-04-23,2125.06,Postgraduate Diploma
43072726126,2012-04-23,6353.91,Professional Certification
8031191850,2012-04-23,8754.53,Master's Degree
44072561935,2012-04-23,8083.39,Bachelor's Degree
47051824654,2012-04-23,1704.33,Associate Degree
69090917856,2012-04-23,1664.978,Bachelor's Degree
44061501159,2012-04-23,1683.4,Doctorate (PhD)
2102961458,2012-04-23,1432.686,Professional Certification
69071997307,2012-04-23,1477.054,Professional Certification
41122865302,2012-04-23,1771.626,Associate Degree
63051867352,2012-04-23,1765.506,High School Diploma
79111504350,2012-04-22,8691.62,High School Diploma
29041103950,2012-04-22,8410.6,High School Diploma
80080687409,2012-04-22,8436.87,Certificate Program
45052464158,2012-04-22,8906.32,Master's Degree
51111373253,2012-04-22,1612.438,Professional Certification
64082254025,2012-04-22,1702.62,Vocational Training
57010136250,2012-04-21,6912.47,Bachelor's Degree
98062270655,2012-04-21,9453.96,Bachelor's Degree
38030263551,2012-04-21,9650.92,Doctorate (PhD)
70122992756,2012-04-21,6601.82,Professional Certification
51996215,2012-04-21,8421.08,Certificate Program
27032117203,2012-04-21,7295.04,Doctorate (PhD)
10041733706,2012-04-21,8810.53,Associate Degree
30041745051,2012-04-21,1523.19,Certificate Program
63093022856,2012-04-21,1777.274,Associate Degree
92112311705,2012-04-21,1493.744,Master's Degree
77020572453,2012-04-21,1371.316,Vocational Training
58022721458,2012-04-21,1463.606,Certificate Program
66013002945,2012-04-21,1545.884,Postgraduate Diploma
69090809902,2012-04-20,676,Diploma
85101636747,2012-04-20,7371.93,Bachelor's Degree
25062789252,2012-04-20,8454.17,Diploma
75060206653,2012-04-20,9369.3,Associate Degree
41031793905,2012-04-20,8330.89,Bachelor's Degree
77121888035,2012-04-20,7450.35,Professional Certification
54020140554,2012-04-20,6344.88,Postgraduate Diploma
25072206039,2012-04-20,6945.02,Diploma
33091477538,2012-04-20,6204.49,Postgraduate Diploma
5032824101,2012-04-20,7037.56,Certificate Program
60033190954,2012-04-20,1853.85,Bachelor's Degree
92120819657,2012-04-20,1938.996,Associate Degree
67070843803,2012-04-20,1347.928,Master's Degree
32022965656,2012-04-20,1679.322,Associate Degree
59053021434,2012-04-20,1351.716,Professional Certification
69072250551,2012-04-20,1517.938,Professional Certification
79012417157,2012-04-20,1292.872,Vocational Training
41072359850,2012-04-19,6928.01,Master's Degree
80111040427,2012-04-19,8035.09,Professional Certification
57081952032,2012-04-19,6930.11,Doctorate (PhD)
53112766650,2012-04-19,7424.78,Vocational Training
41010722056,2012-04-19,9580.06,High School Diploma
99091992622,2012-04-19,8422.37,Vocational Training
25110279506,2012-04-19,6953.75,Bachelor's Degree
90030848659,2012-04-19,9262.69,Associate Degree
63112946909,2012-04-19,1771.056,Master's Degree
42082814450,2012-04-18,8407.24,Master's Degree
27010304355,2012-04-18,7174.82,Diploma
95050184655,2012-04-18,7800.99,Professional Certification
10071696543,2012-04-18,8848.03,Doctorate (PhD)
36051351352,2012-04-18,6676.7,Postgraduate Diploma
33052187153,2012-04-18,7584.55,Professional Certification
44022820150,2012-04-18,6845.01,Bachelor's Degree
41072477752,2012-04-18,6776.45,Associate Degree
88062015857,2012-04-18,1555.94,Associate Degree
76120724153,2012-04-18,1546.288,High School Diploma
80011468556,2012-04-18,1503.7,Doctorate (PhD)
90031877434,2012-04-18,1741.514,Associate Degree
26111631555,2012-04-17,7904.94,High School Diploma
92051559558,2012-04-17,6780.6,Bachelor's Degree
44100333345,2012-04-17,6209.89,Professional Certification
82011601436,2012-04-17,8336.03,High School Diploma
43100221933,2012-04-17,7772.94,Certificate Program
48060253437,2012-04-17,9039.94,Master's Degree
81070815123,2012-04-17,1339.536,Professional Certification
54020128303,2012-04-17,1835.702,Bachelor's Degree
39021332034,2012-04-17,1680.518,Postgraduate Diploma
81121199655,2012-04-17,1680.884,Postgraduate Diploma
41091931158,2012-04-17,1595.986,Postgraduate Diploma
69111483609,2012-04-17,1766.824,Master's Degree
5031040221,2012-04-16,8725.93,High School Diploma
59042719537,2012-04-16,9701.41,Associate Degree
5040331956,2012-04-16,7256.49,High School Diploma
71120737802,2012-04-16,6920.67,Postgraduate Diploma
34091169953,2012-04-16,6407.25,Postgraduate Diploma
46100423923,2012-04-16,8599.44,Vocational Training
80021739550,2012-04-16,1848.356,Bachelor's Degree
91103036430,2012-04-16,1883.12,High School Diploma
54101271537,2012-04-16,1392.482,Vocational Training
91060690447,2012-04-16,1835.376,Bachelor's Degree
7061415017,2012-04-15,8089.06,Postgraduate Diploma
94121547939,2012-04-15,8315.71,Diploma
73022443359,2012-04-15,7063.86,High School Diploma
72022840258,2012-04-15,8078.81,Diploma
74072063557,2012-04-15,8249.49,Diploma
95021841525,2012-04-15,8260.29,Professional Certification
62092166051,2012-04-15,1442.706,Vocational Training
28050920022,2012-04-15,1529.8,Postgraduate Diploma
10021800358,2012-04-15,1510.25,Professional Certification
6030158906,2012-04-15,1364.078,Professional Certification
96060730649,2012-04-14,7543.51,Associate Degree
9101110258,2012-04-14,6360.38,Certificate Program
4100558337,2012-04-14,7921.55,Vocational Training
84051256634,2012-04-14,9107.5,High School Diploma
33071973322,2012-04-14,6800.3,Master's Degree
57042852658,2012-04-14,7866.05,Certificate Program
37091385349,2012-04-14,1358.468,Bachelor's Degree
50101577413,2012-04-14,1557.608,High School Diploma
73012249121,2012-04-14,1815.718,Bachelor's Degree
61061514350,2012-04-13,7547.2,Bachelor's Degree
75042219020,2012-04-13,7018.1,Vocational Training
25120915856,2012-04-13,7198.92,Doctorate (PhD)
56111368854,2012-04-13,9197.41,Master's Degree
2120528350,2012-04-13,1350.446,Associate Degree
121244950,2012-04-13,1817.466,Bachelor's Degree
61070527549,2012-04-13,1388.872,Postgraduate Diploma
30120494728,2012-04-12,7770.43,Master's Degree
31060650151,2012-04-12,7935.95,Certificate Program
79012014743,2012-04-12,6769.37,Master's Degree
92122562850,2012-04-12,6423.92,Certificate Program
61121285350,2012-04-12,8204.67,Doctorate (PhD)
72041740445,2012-04-12,8304.7,Master's Degree
26020328748,2012-04-12,9520.12,High School Diploma
1062819252,2012-04-12,1740.71,Doctorate (PhD)
91082128241,2012-04-12,1956.97,Bachelor's Degree
50102410809,2012-04-12,1847.124,Doctorate (PhD)
94050480419,2012-04-12,1830.696,High School Diploma
66010498024,2012-04-12,1371.012,Diploma
42081924918,2012-04-12,1680.542,Diploma
40042825852,2012-04-12,1453.3,Associate Degree
59041609019,2012-04-12,1456.818,High School Diploma
86051319629,2012-04-12,1425.768,Vocational Training
85120654553,2012-04-12,1757.446,Bachelor's Degree
72090666606,2012-04-11,6520.54,Postgraduate Diploma
84072194836,2012-04-11,6656.43,Certificate Program
30040704011,2012-04-11,6759.96,Postgraduate Diploma
46100312335,2012-04-11,8141.81,Vocational Training
86022663854,2012-04-11,7032.17,Professional Certification
87090331902,2012-04-11,1241.86,Diploma
93021658015,2012-04-11,1378.404,High School Diploma
87092127855,2012-04-11,1682.978,Certificate Program
10042926235,2012-04-10,7390.78,Professional Certification
7092453132,2012-04-10,7762.19,Bachelor's Degree
10012616306,2012-04-10,1435.656,Vocational Training
111490251,2012-04-10,1372.878,Diploma
91111077610,2012-04-10,1622.742,Postgraduate Diploma
75040518114,2012-04-09,7773.42,Master's Degree
75051959559,2012-04-09,7077.52,Vocational Training
64061401754,2012-04-09,7190.55,Postgraduate Diploma
95111743256,2012-04-09,6438.07,Certificate Program
74102522258,2012-04-09,1547.792,Postgraduate Diploma
79102507450,2012-04-09,1605.854,Vocational Training
7052056300,2012-04-09,1631.604,Certificate Program
76060836958,2012-04-09,1808.238,Doctorate (PhD)
25110260719,2012-04-09,1366.8,Postgraduate Diploma
62041347445,2012-04-09,1478.924,Certificate Program
50121354542,2012-04-08,8108.79,Professional Certification
27070581851,2012-04-08,7638.21,Certificate Program
50031815735,2012-04-08,9080.22,Bachelor's Degree
34061221551,2012-04-08,8068.93,Vocational Training
52051543058,2012-04-08,8667.13,Bachelor's Degree
71022011837,2012-04-08,8528.43,Diploma
49120348555,2012-04-08,9221.2,Master's Degree
78020938155,2012-04-08,7127.97,Bachelor's Degree
50080133156,2012-04-08,7384.35,Master's Degree
66111750935,2012-04-08,6566.8,Certificate Program
35111005802,2012-04-08,1489.516,Postgraduate Diploma
70052118554,2012-04-08,1597.422,Master's Degree
80032803132,2012-04-07,6525.06,Postgraduate Diploma
70061041421,2012-04-07,7377.83,Professional Certification
82011146858,2012-04-07,9210.27,Doctorate (PhD)
80071589051,2012-04-07,8946.85,Master's Degree
82102817256,2012-04-07,6817.68,Associate Degree
56072239820,2012-04-07,8144.04,Postgraduate Diploma
40081303250,2012-04-07,8084.35,Diploma
73011514655,2012-04-07,6205.18,Professional Certification
81122368047,2012-04-07,9764.3,Associate Degree
67102089021,2012-04-07,1713.378,Doctorate (PhD)
24120121753,2012-04-06,7378.54,Diploma
53051881131,2012-04-06,7186.04,Certificate Program
68072040557,2012-04-06,9029.47,Master's Degree
63062696707,2012-04-06,6900.51,Bachelor's Degree
32021673558,2012-04-06,6389.97,Vocational Training
43021733535,2012-04-06,7662.44,Associate Degree
71031326654,2012-04-06,7500.24,Postgraduate Diploma
34070221355,2012-04-06,7001.83,Vocational Training
59083008902,2012-04-06,7982.28,Postgraduate Diploma
70101867136,2012-04-06,8602.23,Professional Certification
32053045956,2012-04-06,8057.06,Associate Degree
2022214357,2012-04-06,6420.63,Diploma
46101342838,2012-04-06,1640.236,Postgraduate Diploma
7090775058,2012-04-06,1239.838,Vocational Training
31011024424,2012-04-06,1692.212,Vocational Training
90020356142,2012-04-06,1379.73,Master's Degree
64011593922,2012-04-05,9723.53,Doctorate (PhD)
91022897350,2012-04-05,6766.97,Diploma
58050125028,2012-04-05,7166.65,Associate Degree
80120653236,2012-04-05,7486.98,Diploma
66082867225,2012-04-05,9208.32,Associate Degree
