PESEL,Date of acceptance to the position,Salary,Education
34030731311,2015-12-03,7322.99,Bachelor's Degree
56061410928,2019-12-21,5831.74,Master's Degree
95052497759,2013-03-16,9748.99,Vocational Training
43051414952,2019-07-23,6147.53,Professional Certification
82012209145,2016-05-21,7308.7,Certificate Program
94030884532,2019-01-10,6504.4,Professional Certification
30012379540,2014-01-08,7970.51,Vocational Training
67081033958,2013-08-14,9073.66,Vocational Training
2100391846,2018-04-29,6808.6,Professional Certification
98061711043,2018-01-21,6813.34,Associate Degree
7070996255,2016-07-28,7132.75,Certificate Program
44093050357,2013-12-23,8068.95,Doctorate (PhD)
72010665850,2015-12-19,8497.93,Certificate Program
37030641554,2018-12-03,6416.23,Certificate Program
93101562344,2013-11-06,8168.68,Diploma
50071095133,2019-02-16,6274.59,Diploma
28060115241,2018-10-25,6863.46,Master's Degree
67030862958,2010-08-30,9369.39,Bachelor's Degree
66061053955,2018-03-04,6870.42,Postgraduate Diploma
80021498310,2018-01-13,7282.41,Doctorate (PhD)
34070964359,2013-05-06,8711.09,Certificate Program
68092657735,2018-07-21,6558.06,Associate Degree
76020656550,2010-05-26,12388.49,Associate Degree
96062438248,2013-03-02,9198.5,Professional Certification
84031715139,2017-07-31,6634.72,Vocational Training
32092212021,2012-04-03,9351.89,Postgraduate Diploma
50020121049,2010-03-23,9551.74,Associate Degree
46071466259,2019-01-29,6844.29,Doctorate (PhD)
71052336917,2012-04-04,8768.87,Postgraduate Diploma
75012508826,2016-12-14,7243.76,Vocational Training
59012386855,2012-06-29,10218.89,Postgraduate Diploma
60032035450,2015-03-01,8160.38,Professional Certification
88013135809,2011-10-14,11017.92,Associate Degree
26100986556,2017-05-06,7540.64,Postgraduate Diploma
40092819155,2010-03-03,11839.69,Master's Degree
49080513251,2011-03-24,8695.88,Professional Certification
68021980138,2015-06-14,7858.31,Certificate Program
50053118449,2011-11-13,8431.69,Diploma
94110219320,2018-05-17,6983.81,High School Diploma
69111483609,2012-04-17,10947.76,Master's Degree
39111942208,2014-08-28,8273.99,Certificate Program
75011354626,2013-05-26,8255.69,Professional Certification
49041212605,2018-04-06,6611.31,Vocational Training
66090338744,2019-05-12,6211.43,Master's Degree
2042472052,2016-09-17,7283.22,Vocational Training
34042179059,2013-10-15,8731.84,Bachelor's Degree
84082248642,2011-04-06,11194.07,Professional Certification
87101471553,2011-08-18,10784.62,Professional Certification
33121021825,2016-02-21,7522.26,Professional Certification
66020455150,2015-06-07,9160.34,Bachelor's Degree
40080376156,2015-03-11,8172.01,Vocational Training
1012778608,2014-09-27,8704.82,High School Diploma
78082145900,2014-09-16,7813.87,Postgraduate Diploma
80111759558,2017-02-13,7542.86,Doctorate (PhD)
71022055048,2010-01-07,9727.52,Postgraduate Diploma
86081626135,2019-12-21,5949.82,Doctorate (PhD)
71060258836,2015-09-08,9088.11,Associate Degree
33061344956,2015-08-25,9084.69,Bachelor's Degree
84012036004,2010-12-20,10954.88,Certificate Program
36080397958,2013-11-12,8456.06,Professional Certification
60082861258,2019-05-02,6508.98,Bachelor's Degree
74080354559,2012-05-05,8667.24,Postgraduate Diploma
81071876800,2017-10-23,7173.18,Postgraduate Diploma
36101747351,2015-07-12,8299.52,Postgraduate Diploma
96103136951,2011-10-06,9373.56,Vocational Training
86122595950,2010-12-18,10773.11,Vocational Training
55092057351,2011-05-02,8929.88,Diploma
58051469857,2019-02-21,6542.82,High School Diploma
35043061958,2012-11-21,9630.49,Doctorate (PhD)
53010966356,2018-01-11,7432.79,Master's Degree
51032239739,2019-06-21,6180.74,Bachelor's Degree
28060774127,2016-07-31,7611.99,Vocational Training
82061761320,2017-12-07,6789.57,Vocational Training
79100955057,2015-07-30,8446.47,Certificate Program
72011696910,2012-06-21,10713.91,Doctorate (PhD)
86101987857,2017-02-08,7741.69,Vocational Training
9040865846,2012-10-20,8878.8,Associate Degree
62040763545,2019-12-15,5931.14,Associate Degree
27041916910,2017-01-12,7975.26,High School Diploma
43112839751,2011-04-17,9755.12,Professional Certification
72040244858,2016-07-12,8461.0,Doctorate (PhD)
92051364200,2010-04-22,8711.05,Certificate Program
86082695936,2012-12-16,9366.7,Vocational Training
10082680155,2010-07-11,9780.84,Diploma
47121153004,2010-11-27,10377.36,Bachelor's Degree
35120241257,2012-11-22,9439.65,High School Diploma
29020319921,2017-11-15,7582.1,High School Diploma
32040398759,2014-09-21,7655.8,Vocational Training
70111930527,2013-07-10,9656.89,Master's Degree
6051146155,2018-02-10,7298.26,Associate Degree
25100718815,2016-02-20,7833.39,Professional Certification
71010366556,2018-09-26,6442.31,Professional Certification
83110575459,2014-10-29,8475.63,Master's Degree
91111706655,2018-04-16,6973.63,Vocational Training
57021182855,2010-04-16,12038.18,High School Diploma
49060336216,2012-01-22,10596.9,Diploma
78110341403,2012-11-02,9594.13,Vocational Training
71092966950,2012-02-12,10609.64,Master's Degree
85071695052,2010-08-04,9859.84,Certificate Program
27010765253,2013-01-19,10128.34,High School Diploma
30110502251,2019-09-18,6217.41,Professional Certification
64040884253,2013-09-05,9476.8,Professional Certification
59040119520,2017-12-09,6510.94,Certificate Program
99092145753,2013-10-24,9907.69,High School Diploma
26030912124,2013-03-16,7882.39,Diploma
4122937918,2018-03-22,7075.5,Postgraduate Diploma
46062574941,2014-10-23,8293.7,Certificate Program
92021391456,2017-07-02,7361.17,Vocational Training
95111437157,2010-05-19,11400.32,High School Diploma
76030334156,2010-01-30,10235.41,Bachelor's Degree
84081970216,2016-05-26,7226.67,Associate Degree
2110339700,2012-11-08,10992.19,Associate Degree
55011729059,2014-01-04,8676.97,Certificate Program
9090304229,2011-11-18,9424.91,Master's Degree
88021315855,2012-01-03,10547.39,Certificate Program
28092781753,2010-07-11,12181.79,High School Diploma
99121221429,2017-12-02,6856.83,Diploma
38082848111,2016-08-28,7113.7,Postgraduate Diploma
37102621419,2016-04-30,8311.7,Master's Degree
72022661657,2019-03-15,6495.26,Diploma
59082744207,2010-02-27,11254.41,Associate Degree
46042997014,2018-02-01,6841.84,Associate Degree
68091236854,2011-10-24,9408.13,Doctorate (PhD)
90032129851,2015-03-10,9524.57,Doctorate (PhD)
94091029156,2016-07-13,8096.44,High School Diploma
4041763834,2011-05-27,9440.63,Master's Degree
34112771220,2010-12-02,12489.63,Doctorate (PhD)
74071889457,2016-12-11,7490.0,Vocational Training
10062505256,2018-04-09,6830.95,Vocational Training
91060690447,2012-04-16,11330.48,Bachelor's Degree
29031294251,2018-05-16,7025.85,Bachelor's Degree
76042604416,2014-03-10,9368.0,Diploma
76050451837,2018-10-18,6450.53,Associate Degree
30010182636,2010-09-28,10531.3,Bachelor's Degree
7120240451,2016-05-18,7685.79,Master's Degree
4051678355,2017-09-20,7149.4,Vocational Training
45112483855,2019-06-03,6480.17,Certificate Program
36031741911,2018-09-07,6873.94,Master's Degree
91050156810,2019-04-08,6215.71,Certificate Program
57020310253,2017-10-13,7064.53,Master's Degree
8022580548,2019-02-10,6526.64,Vocational Training
62020873314,2019-05-17,6099.16,Vocational Training
88122423213,2017-09-29,7616.78,Master's Degree
28061652350,2012-10-24,10326.19,High School Diploma
21403255,2013-11-27,9360.41,Professional Certification
80031287818,2010-06-01,10587.56,Postgraduate Diploma
58011289343,2014-07-23,8655.7,Certificate Program
41011458349,2018-02-02,7141.44,High School Diploma
35061972850,2015-11-24,8490.14,Doctorate (PhD)
78121179857,2013-11-15,8256.61,High School Diploma
48082586003,2017-08-04,6884.24,Master's Degree
25111532132,2016-03-19,8492.95,Doctorate (PhD)
64090788828,2013-02-02,9843.95,Vocational Training
32030215334,2012-06-29,9641.64,Professional Certification
60032139147,2017-05-24,7177.99,Master's Degree
90090998435,2010-01-06,11384.21,High School Diploma
85091462959,2018-08-28,6799.48,High School Diploma
89031093205,2017-10-24,6770.92,Professional Certification
84070980950,2019-10-06,6194.72,Vocational Training
96041208350,2017-12-09,7047.71,Diploma
82100476622,2015-01-25,9237.81,Associate Degree
3091985919,2013-12-29,9541.88,Master's Degree
25072740641,2010-09-30,11650.56,High School Diploma
41080413715,2013-12-02,9411.59,Postgraduate Diploma
60022531306,2018-01-14,7002.05,Certificate Program
32092784548,2015-04-07,8598.21,Professional Certification
99083064254,2017-03-02,7633.99,Certificate Program
5093021954,2012-11-01,8151.77,Professional Certification
52100210757,2015-05-05,7936.29,Master's Degree
90061391418,2017-07-30,6865.37,Diploma
48052884252,2019-04-06,6189.32,Associate Degree
6072711123,2015-12-14,8730.49,Associate Degree
80082952053,2018-11-11,6631.77,Associate Degree
46060180845,2010-08-16,8964.61,Diploma
29061454157,2013-03-17,9064.34,Associate Degree
28033082307,2013-11-06,8824.86,High School Diploma
58122039439,2012-10-15,9496.56,Vocational Training
41100146704,2017-04-02,7424.31,Diploma
77020342955,2019-08-19,6247.97,Associate Degree
76071107104,2014-06-06,8434.39,Bachelor's Degree
83092739304,2010-12-28,11166.78,Professional Certification
41081328821,2019-09-15,6116.51,Vocational Training
51101247328,2016-10-15,7062.18,Postgraduate Diploma
10072456607,2016-07-27,8219.48,Doctorate (PhD)
24121905954,2016-04-26,7821.16,Master's Degree
33070885352,2018-09-25,7021.84,Doctorate (PhD)
8122472604,2012-12-02,9869.35,Postgraduate Diploma
51595124,2011-09-15,9342.45,High School Diploma
80051408521,2016-09-07,7829.48,High School Diploma
6091522836,2019-02-01,6295.56,Postgraduate Diploma
94112696051,2016-02-06,7990.41,Associate Degree
97080941523,2014-10-22,8281.68,Bachelor's Degree
46060503125,2017-05-26,6741.92,Vocational Training
83081843650,2016-02-18,7814.44,Vocational Training
45030354554,2011-03-01,11143.54,Postgraduate Diploma
45032457750,2016-11-12,7364.99,Vocational Training
95080513258,2016-07-31,7669.1,Vocational Training
50022361357,2017-08-13,7221.4,Master's Degree
90196504,2015-03-21,7962.71,Vocational Training
86032752001,2014-01-01,8708.06,Postgraduate Diploma
27011088252,2013-02-13,9161.56,Master's Degree
26102701605,2010-04-02,11241.45,Associate Degree
80012258442,2016-07-19,7937.42,Professional Certification
56050281834,2012-01-02,9139.41,Professional Certification
99111996423,2017-07-01,7616.5,High School Diploma
6022040837,2015-03-12,8045.25,Diploma
69083112554,2013-11-02,9638.51,Professional Certification
78042321153,2017-03-18,7790.12,High School Diploma
42040477758,2016-08-29,7549.29,Doctorate (PhD)
42031302746,2014-06-06,7780.11,Postgraduate Diploma
58120977328,2010-06-06,12118.07,Bachelor's Degree
29010890159,2017-08-22,7018.57,Certificate Program
97032178205,2010-10-22,11509.57,Certificate Program
29102683421,2013-04-09,10036.58,Doctorate (PhD)
2020383332,2016-10-13,7731.67,High School Diploma
47082868355,2011-02-16,9136.34,Doctorate (PhD)
33081607820,2015-10-22,7223.48,Postgraduate Diploma
74110665819,2010-10-28,9716.67,Associate Degree
97021773530,2013-12-02,9737.15,Certificate Program
43120205155,2012-06-18,9071.82,Professional Certification
78121206553,2016-06-02,8033.56,Master's Degree
47110885950,2010-07-12,12323.77,Doctorate (PhD)
30111520445,2019-03-20,6664.83,High School Diploma
40103055433,2019-05-08,6301.18,Certificate Program
35041219315,2017-02-25,8109.89,Associate Degree
58030510958,2013-12-21,9715.38,Vocational Training
85062087903,2017-09-13,7359.33,Professional Certification
56032604356,2013-04-17,9111.25,Professional Certification
39121839954,2012-10-25,8271.3,Postgraduate Diploma
69012562322,2016-05-12,7283.92,Postgraduate Diploma
50100524409,2013-03-31,7954.16,Diploma
32102047704,2019-05-24,6503.84,Professional Certification
93032463033,2013-10-27,10455.31,High School Diploma
54070712011,2010-04-24,11153.07,Doctorate (PhD)
92041111450,2013-05-27,8453.99,Master's Degree
9030221748,2016-06-04,7400.38,Associate Degree
63081789059,2013-09-03,9480.4,Diploma
35012024254,2018-04-09,6853.41,Postgraduate Diploma
63071807752,2017-09-14,7061.83,Certificate Program
5051479403,2012-10-30,8674.77,Vocational Training
47060457551,2017-02-02,7118.27,Master's Degree
46123125909,2012-07-18,9528.09,Associate Degree
93051958453,2011-07-26,10186.66,Master's Degree
55030696916,2015-10-30,8594.38,High School Diploma
4071380757,2013-08-07,8660.18,Vocational Training
84111169922,2016-10-06,7218.86,Professional Certification
3081519807,2013-06-25,8637.97,Certificate Program
56031865251,2019-02-27,6195.52,Diploma
86110526517,2015-12-08,8075.29,Associate Degree
32070594257,2013-01-18,10875.36,Master's Degree
2031587057,2019-02-21,6630.68,Associate Degree
47081370158,2010-02-16,9707.52,Professional Certification
68092068751,2011-11-17,9612.01,Diploma
75052197446,2018-04-12,7056.47,Associate Degree
51070560255,2010-10-23,12140.82,Bachelor's Degree
33020472155,2014-09-07,9141.91,Diploma
55011874520,2014-05-07,7509.47,Diploma
62080927446,2016-08-01,7356.95,Master's Degree
53100838903,2010-07-19,9276.97,Vocational Training
57120734551,2012-06-11,8839.35,Doctorate (PhD)
65070738729,2018-04-06,6938.24,Certificate Program
75041879656,2011-03-28,9217.21,Bachelor's Degree
85071883518,2017-09-30,7345.81,High School Diploma
95091533155,2018-11-25,6851.37,Associate Degree
48010831054,2017-05-02,7471.94,Certificate Program
9120822545,2017-01-25,7367.19,Postgraduate Diploma
91022059736,2014-09-23,8610.37,Doctorate (PhD)
43110366914,2014-06-24,8618.25,Certificate Program
88013188951,2018-03-06,7219.42,Bachelor's Degree
30012713544,2012-09-28,8777.16,Doctorate (PhD)
85032970002,2010-12-14,11257.12,Postgraduate Diploma
57122040726,2013-05-14,9405.56,Master's Degree
43041462909,2017-10-06,7776.38,Bachelor's Degree
77040112428,2010-12-28,11004.49,Doctorate (PhD)
70052572356,2016-01-20,8665.21,Associate Degree
36072198754,2012-01-10,9662.55,Associate Degree
43020502419,2010-12-01,10463.79,Diploma
53042396750,2010-05-31,12879.04,Associate Degree
65091179653,2010-07-02,10501.93,Postgraduate Diploma
29112848054,2018-05-31,6860.5,Master's Degree
80050673201,2012-10-21,8786.17,Diploma
39030243453,2010-06-02,11644.8,Vocational Training
29032407335,2012-01-14,10646.71,Professional Certification
26060135243,2012-12-05,9871.15,Associate Degree
60102422858,2015-01-30,7870.69,Postgraduate Diploma
71021526756,2014-02-17,9415.11,Bachelor's Degree
65060242430,2017-10-04,6504.24,Diploma
81042291324,2014-05-05,8926.12,Bachelor's Degree
81061389152,2016-11-04,7546.46,Master's Degree
33061021949,2018-07-03,6948.96,Doctorate (PhD)
50021789756,2011-11-05,9896.34,Postgraduate Diploma
64101295840,2014-12-31,8128.44,Master's Degree
8040493756,2014-05-12,9496.58,High School Diploma
91090717136,2012-06-15,9918.23,Bachelor's Degree
64050353853,2019-02-21,6535.3,Professional Certification
73092885204,2017-05-05,7426.1,Diploma
96093021327,2011-01-20,11301.88,Diploma
64040452551,2016-04-19,8105.88,High School Diploma
78111081045,2018-08-22,6495.2,Diploma
92061185020,2018-10-11,6316.44,High School Diploma
84122800955,2016-03-07,7526.95,Vocational Training
38070730152,2011-02-21,10688.31,High School Diploma
43040583416,2012-07-18,9465.7,Bachelor's Degree
33121070829,2011-11-19,10448.87,Certificate Program
79012194751,2019-12-10,5960.83,Vocational Training
30061007207,2016-05-15,7480.37,Diploma
27112984529,2016-11-30,7308.78,Vocational Training
31071676054,2011-12-25,10081.33,Postgraduate Diploma
86091507325,2017-12-07,6851.64,Professional Certification
55090964851,2017-02-17,7990.99,Bachelor's Degree
93041892253,2013-12-20,8432.99,Master's Degree
9110933545,2013-10-10,8946.18,Doctorate (PhD)
48040880037,2014-10-11,8907.39,Certificate Program
55021737433,2013-12-12,8638.46,Diploma
45021207553,2018-05-14,6716.65,Certificate Program
26080123301,2019-04-19,6302.17,Vocational Training
79030246100,2014-10-07,8360.4,Professional Certification
50052635950,2017-07-30,6772.59,Vocational Training
87101347805,2011-03-16,9849.98,Diploma
9061439752,2019-05-12,6517.12,Master's Degree
48062973027,2011-08-13,10392.69,Associate Degree
31102361227,2018-02-12,7072.33,High School Diploma
77101891145,2010-12-26,8884.9,Diploma
79121833251,2010-02-18,10532.54,Master's Degree
88092012628,2017-09-26,6910.09,High School Diploma
38062092259,2010-09-06,10674.19,Certificate Program
91120891151,2011-01-29,10129.03,Vocational Training
58101765456,2015-10-23,8319.13,Certificate Program
78032074548,2015-11-22,7446.88,High School Diploma
66022302955,2010-09-25,10092.73,Certificate Program
28031668752,2015-02-12,8259.07,Doctorate (PhD)
97032824441,2019-01-11,6625.14,Professional Certification
38091761016,2010-05-02,9736.22,Diploma
99071006525,2016-12-07,7542.51,Master's Degree
77022818009,2012-09-01,10162.1,Postgraduate Diploma
81021258458,2019-12-09,5917.31,Diploma
59101151409,2017-01-04,7789.83,Diploma
34111809409,2019-12-11,6068.34,Certificate Program
72081354257,2016-10-09,7284.04,Vocational Training
71030136258,2019-06-09,6322.43,Master's Degree
43090849157,2019-12-25,5863.26,High School Diploma
4121475853,2012-09-14,8841.54,Doctorate (PhD)
32052246730,2018-04-26,6691.65,Diploma
88071630951,2013-11-20,8283.5,Associate Degree
2071973557,2010-09-25,11317.79,Master's Degree
95022359919,2018-11-14,6732.31,High School Diploma
9100131638,2016-03-01,8620.15,Doctorate (PhD)
65041695051,2014-01-24,9040.57,Vocational Training
86091964250,2013-08-16,9036.35,Professional Certification
